brand_name,generic_name,num_mfr,spend_2019,claims_2019,benes_2019,unit_cost_2019,spend_2020,claims_2020,benes_2020,unit_cost_2020,spend_2021,claims_2021,benes_2021,unit_cost_2021,spend_2022,claims_2022,benes_2022,unit_cost_2022,spend_2023,claims_2023,benes_2023,unit_cost_2023,growth_rate
Oscimin Sl,Hyoscyamine Sulfate,1,1278.21,70.0,55.0,0.3268243416,1502.3,58.0,28.0,0.3569256355,1756.77,67.0,42.0,0.3158522114,1020.76,36.0,24.0,0.3470792248,1831.61,54,33.0,0.3457825184,0.0141966216
Oseltamivir Phosphate,Oseltamivir Phosphate,15,69300747.71,941035.0,890174.0,7.3836048184,52654389.73,801587.0,745044.0,6.570141962,4262614.02,97125.0,91053.0,4.3303048743,26360579.71,611500.0,580335.0,4.3511243885,14960960.11,401269,380069.0,3.8008164707,-0.152963522
Oseni,Alogliptin Benz/Pioglitazone,1,935725.29,1406.0,328.0,12.512523828,710649.32,1033.0,230.0,12.729905678,526635.67,677.0,152.0,13.122677813,394915.43,490.0,111.0,13.184335414,256634.13,339,69.0,13.437990084,0.017998996
Osmolex ER,Amantadine HCl,1,263892.31,452.0,165.0,15.070873966,560067.88,950.0,294.0,15.122716956,1201179.65,1497.0,377.0,15.381088783,1939239.54,2010.0,330.0,17.097565289,2041524.55,1676,289.0,19.544469365,0.0671399077
Osphena,Ospemifene,2,4599913.56,12575.0,3669.0,7.0429945538,6527448.36,16338.0,4396.0,7.4282161329,7824454.44,17713.0,4586.0,7.8392078291,8123384.55,16934.0,4432.0,8.3600491823,8451358.94,16813,4511.0,8.439876494,0.0462721968
Otezla,Apremilast,2,400985073.67,108498.0,18469.0,57.656423007,488493381.71,123934.0,20131.0,60.573070534,582336332.78,135689.0,22313.0,66.081382471,710069159.15,151971.0,24076.0,73.37533075,876955029.97,178462,26816.0,79.731424806,0.0844148531
Otovel,Ciprofloxacin HCl/Fluocinolone,1,,,533.0,,,,219.0,,,,86.0,,19148.18,59.0,38.0,18.996210317,3514.57,12,12.0,19.310824176,0.0165619275
Otrexup,Methotrexate/PF,1,7770048.18,9935.0,1725.0,409.44980027,7612124.66,9545.0,1596.0,408.38120799,7533587.4,9203.0,1576.0,413.79327887,7438959.2,8186.0,1431.0,441.20202379,8088436.18,8180,1456.0,479.04228318,0.0400238441
Oxacillin,Oxacillin In Dextrose(Iso-Osm),1,379490.17,434.0,111.0,0.5012307351,227932.53,252.0,64.0,0.498472008,156050.39,181.0,57.0,0.5092936974,36069.58,43.0,15.0,0.5901629634,38075.63,38,12.0,0.4844227735,-0.008490877
Oxacillin Sodium,Oxacillin Sodium,6,2432019.51,3696.0,830.0,3.6298786387,2653032.38,3872.0,868.0,11.533123385,2441523.26,3626.0,808.0,6.6096862948,2742412.26,3747.0,827.0,8.9110702344,2885066.67,3924,877.0,10.25446716,0.2964484367
Oxaliplatin,Oxaliplatin,16,417023.99,1286.0,417.0,9.7771990783,563612.5,1829.0,482.0,15.388584311,576464.1,1705.0,505.0,36.917757685,825379.88,2372.0,595.0,50.063847013,970844.7,2947,768.0,32.811880555,0.3534872404
Oxandrolone,Oxandrolone,2,3006670.4,5581.0,995.0,8.7293487692,2606119.45,4767.0,839.0,8.5493417752,2148847.6,4094.0,773.0,8.2070598658,2189592.44,3539.0,697.0,9.2250798485,1318293.85,2202,563.0,9.3281894979,0.0167258807
Oxaprozin,Oxaprozin,5,3496469.38,24701.0,8458.0,1.651226927,2635369.06,22345.0,6777.0,1.3469327795,2169004.63,19718.0,6126.0,1.2306889851,1933464.25,16622.0,5208.0,1.3086904264,1536535.46,16348,5099.0,1.070846948,-0.102612202
Oxaydo,Oxycodone HCl,1,1953646.43,2224.0,620.0,10.158964918,2040169.36,2024.0,481.0,11.562405645,1696033.21,1668.0,384.0,12.356295423,1805477.83,1669.0,413.0,14.265984236,694799.47,776,322.0,15.882216788,0.1181895127
Oxazepam,Oxazepam,3,4161197.7,62556.0,10833.0,0.9947679734,3715183.88,54945.0,9201.0,1.0159985451,3220608.51,48580.0,8217.0,1.0053252998,2706428.85,42444.0,7303.0,0.9770148499,2352896.8,37468,6587.0,0.9685135796,-0.006664447
Oxbryta,Voxelotor,1,189465.11,18.0,18.0,116.9537716,47599742.73,4461.0,1090.0,120.22869523,66140617.43,6268.0,1247.0,120.64788336,77713365.18,7363.0,1385.0,120.63104669,101345753.63,8723,1521.0,130.6717853,0.02811548
Oxcarbazepine,Oxcarbazepine,14,54605031.19,1183829.0,187204.0,0.4693491849,60535693.1,1202260.0,188613.0,0.501070982,69834728.08,1192210.0,191743.0,0.5728345548,77953723.93,1198759.0,192752.0,0.6331784919,70874034.84,1220970,195822.0,0.5571118972,0.0437862975
Oxervate,Cenegermin-Bkbj,1,124702139.12,7292.0,1172.0,1732.2628649,215418306.63,7358.0,1895.0,1791.9121807,274796160.56,8854.0,2265.0,1795.0678096,367261094.1,10792.0,2803.0,1877.8529674,493161480.5,13460,3526.0,1959.3692361,0.0312776895
Oxiconazole Nitrate,Oxiconazole Nitrate,2,28878356.14,33856.0,13028.0,6.3752385838,17592764.42,22349.0,9006.0,7.0285221381,13197650.37,19321.0,7119.0,7.532972341,19160012.65,26464.0,8290.0,7.9957514764,12572243.0,18320,6339.0,7.2868941051,0.0339784897
Oxistat,Oxiconazole Nitrate,2,1124526.11,1373.0,815.0,14.823249642,790024.01,960.0,540.0,14.366378825,520611.63,622.0,336.0,14.446795473,402634.48,421.0,252.0,15.529679395,334786.22,369,186.0,15.485348085,0.0109842442
Oxtellar XR,Oxcarbazepine,1,19763873.72,19747.0,2931.0,13.565863465,23476115.94,20873.0,2847.0,14.745423231,26253259.69,21496.0,2885.0,15.669607892,29025925.48,21481.0,2913.0,16.832427794,31434532.26,21039,2887.0,17.939006759,0.0723529181
Oxybutynin Chloride,Oxybutynin Chloride,19,79922772.3,2568388.0,681322.0,0.3246386777,73000678.69,2406498.0,638166.0,0.3014029289,58975155.97,2239251.0,626902.0,0.2616162661,50603465.67,2111348.0,598798.0,0.2395375491,43552161.98,2049910,588870.0,0.2188548563,-0.093873187
Oxybutynin Chloride ER,Oxybutynin Chloride,13,151720755.92,3073420.0,779890.0,0.9263100192,153456047.23,3242728.0,791694.0,0.8321163399,146897577.54,3248192.0,834093.0,0.767923204,137551838.44,3250424.0,846868.0,0.7023087895,113070735.54,3360126,881680.0,0.5455067543,-0.12398621
Oxycodone HCl,Oxycodone HCl,28,173603923.51,7217147.0,1633739.0,0.267225619,169458227.06,7311023.0,1660084.0,0.2626498257,180136589.9,7484377.0,1883940.0,0.279525349,178702494.78,7759973.0,2109833.0,0.2794784103,151932932.84,8376088,2459774.0,0.2347645856,-0.031858977
Oxycodone HCl ER,Oxycodone HCl,5,21801235.46,62324.0,22797.0,5.4550549806,16446409.12,49454.0,13622.0,5.2814202023,12570452.59,32480.0,9917.0,5.9526147764,9586998.82,26674.0,8404.0,5.9335148311,6461701.6,13685,5310.0,7.8020622329,0.0935850625
Oxycodone-Acetaminophen,Oxycodone HCl/Acetaminophen,17,304200025.06,8956731.0,2200783.0,0.414332397,286468685.95,8706478.0,1971264.0,0.4031596893,239805238.43,8661661.0,2018434.0,0.339989957,251484955.66,8601525.0,2012977.0,0.3541037102,263023627.1,8573186,2133988.0,0.3736766764,-0.025488935
Oxycontin,Oxycodone HCl,1,622970196.55,986438.0,124982.0,9.6625501057,558686953.57,852784.0,101492.0,10.05572119,453164731.1,665848.0,84075.0,10.524310822,416084688.63,581330.0,70356.0,11.097788146,390573654.37,535789,65061.0,11.452416434,0.0434012271
Oxymorphone HCl,Oxymorphone HCl,4,5255118.31,32038.0,4808.0,1.6354335046,3930828.18,28140.0,3533.0,1.3772997238,4039577.4,24480.0,3070.0,1.6365429425,3317622.2,20433.0,2638.0,1.6488662662,851174.51,6008,1477.0,1.6121635398,-0.003576295
Oxymorphone HCl ER,Oxymorphone HCl,1,8305301.43,21887.0,11082.0,5.8821059711,28058287.75,61464.0,7386.0,7.105633848,28194033.02,50879.0,5544.0,8.6655054331,27607549.55,42097.0,4490.0,10.340305795,27458812.25,35800,3885.0,12.138676307,0.1985595634
Oxytrol,Oxybutynin,1,3809432.71,3729.0,1121.0,82.900259183,2942541.15,2957.0,780.0,82.353599947,2587140.42,2536.0,666.0,84.090893194,2200353.29,2230.0,560.0,85.123342876,1799808.52,1858,461.0,85.823686043,0.0087018531
Ozempic,Semaglutide,1,552401781.35,523508.0,142494.0,422.33604569,1455812267.1,1204138.0,269663.0,433.66625915,2621694348.3,2016177.0,458643.0,452.72044757,4628160643.4,3410839.0,780253.0,468.24204575,9194048435.1,6927972,1464468.0,355.90270351,-0.041883577
Ozurdex,Dexamethasone,1,680361.17,373.0,224.0,1380.0429412,754775.23,434.0,228.0,1382.3722161,762512.55,444.0,252.0,1396.5431319,1505807.95,864.0,485.0,1411.2539363,1927282.94,1047,553.0,1465.614403,0.0151536514
PEG 3350-Electrolyte,Sodium Chloride/NaHCO3/KCl/PEG,2,4994454.01,292450.0,282060.0,0.0042215218,4497819.82,284503.0,274286.0,0.0038979258,5804934.89,331852.0,319719.0,0.0042899142,9606085.7,456436.0,437773.0,0.0051769197,10393982.28,420341,401739.0,0.006083025,0.0956267838
PEG-3350 And Electrolytes,"PEG3350/Sod Sulf,Bicarb,Cl/KCl",2,1113541.79,89861.0,85489.0,0.0030231414,1838187.64,141716.0,135897.0,0.0031624256,3670895.06,264246.0,251618.0,0.0033995187,5154245.77,348629.0,332214.0,0.00362814,3475104.66,180704,172866.0,0.0047087062,0.1171481781
PEG3350-Sod Sul-NaCl-KCl-Asb-C,PEG3350/Sod Sul/NaCl/KCl/Asb/C,2,,,,,366422.0,4342.0,4276.0,83.372719909,2216448.7,23336.0,22638.0,69.724794247,1217417.3,14420.0,14014.0,57.847463277,1135684.31,14313,13827.0,59.491374951,-0.106399619
PEGasys,PEGinterferon Alfa-2a,2,12425092.52,3158.0,473.0,1426.0010397,15874172.44,4079.0,558.0,1424.2993346,18040847.74,4588.0,698.0,1444.5468686,21859422.81,5666.0,822.0,1483.3113399,26041253.13,6664,928.0,1495.67113,0.011996632
PNV Tabs 20-1,PNV No.163/Iron/Folate No.10,1,,,,,,,,,65739.35,26.0,17.0,34.239244792,125620.3,56.0,24.0,34.606143251,72912.8,31,,34.231361502,-0.000115127
PNV-DHA,Multivit 47/Iron/Folate 1/DHA,1,20803.67,299.0,117.0,1.4024315761,17713.4,268.0,126.0,1.2973048191,15495.61,218.0,88.0,1.5717222842,18009.6,267.0,102.0,1.5182599899,16073.52,250,93.0,1.3715777797,-0.005546021
PNV-Omega,Mv-Mins 71/Iron/Folic No.1/DHA,1,1799.88,30.0,,1.5383589744,1872.53,34.0,12.0,1.4207359636,2154.36,33.0,,1.4857655172,2824.77,44.0,,1.5693166667,2726.78,42,,2.0094178335,0.0690626104
PNV-Select,"Prenatal,Calc.40/Iron/Folate 1",1,12380.79,159.0,47.0,1.8890433323,13875.22,146.0,49.0,2.0019073727,10066.41,86.0,37.0,2.1634235977,7174.45,78.0,29.0,2.2239460632,6089.28,78,31.0,1.7235437305,-0.022661298
Pacerone,Amiodarone HCl,1,5867220.48,48094.0,23565.0,2.2997546504,14894525.05,122650.0,60506.0,2.0789719531,13891430.17,243915.0,90707.0,0.8967600955,9716314.68,54732.0,22858.0,2.7553141692,6380448.59,39571,17680.0,2.6650597655,0.0375436142
Paclitaxel,Paclitaxel,9,67308.4,619.0,433.0,1.6042633875,99334.73,901.0,424.0,1.8317105956,163501.22,1468.0,498.0,1.7356415289,207441.6,1887.0,585.0,1.792177078,209793.0,1831,584.0,1.7494418208,0.021894256
Paclitaxel Protein-Bound,Paclitaxel Protein-Bound,2,,,,,,,,,,,,,4913900.17,627.0,179.0,1525.8214995,2853244.25,347,141.0,1470.8445949,-0.03603102
Padcev,Enfortumab Vedotin-Ejfv,1,,,,,1572892.62,52.0,19.0,2794.151837,1634736.38,46.0,14.0,3012.5667532,2790213.72,82.0,19.0,3163.7855427,4437952.03,133,42.0,3363.0647275,0.0637226526
Paliperidone ER,Paliperidone,12,151441309.41,269187.0,36636.0,17.210276676,148371103.89,287287.0,38356.0,14.945727138,136953000.0,302012.0,41796.0,12.989300807,139803289.17,315344.0,43466.0,12.647425151,143466904.34,371318,50007.0,11.156027739,-0.102714947
Palonosetron HCl,Palonosetron HCl,15,401624.92,1631.0,531.0,28.099378131,396739.71,2304.0,681.0,21.662083648,558077.41,3183.0,867.0,21.828005818,487961.36,4021.0,1073.0,14.825585115,471316.89,4090,1091.0,13.674497746,-0.164774647
Palynziq,PEGvaliase-Pqpz,1,4770718.3,348.0,44.0,686.50893549,11917017.37,621.0,70.0,688.38028157,15293514.72,671.0,75.0,710.48499358,15703045.98,705.0,81.0,753.0891159,20307238.53,858,91.0,800.9848966,0.0393086293
Pamelor,Nortriptyline HCl,1,1897794.28,675.0,119.0,39.110114272,1871415.32,594.0,105.0,39.146608397,1772010.83,511.0,87.0,39.438155794,1705338.62,526.0,89.0,39.307770196,1518563.72,427,67.0,40.261509526,0.0072800727
Pamidronate Disodium,Pamidronate Disodium,2,20102.69,480.0,168.0,3.5327126501,30772.56,568.0,169.0,4.2055043998,32245.6,649.0,170.0,4.2753329612,30879.1,550.0,148.0,5.0356779257,21536.99,477,133.0,3.2749689253,-0.018761189
Pancreaze,Lipase/Protease/Amylase,1,5588124.13,5332.0,2022.0,3.5199392017,7241894.79,7099.0,1775.0,3.5710303022,6839269.56,6434.0,1725.0,3.6802522357,8180968.32,6744.0,1890.0,4.4612136986,10310700.71,7276,2095.0,5.6228898108,0.1242324138
Pandel,Hydrocortisone Probutate,1,,,19.0,,,,31.0,,,,31.0,,,,25.0,,39760.3,33,22.0,15.060719697,
Panretin,Alitretinoin,1,,,80.0,,,,71.0,,233930.83,40.0,47.0,97.471179167,1140950.7,163.0,55.0,102.78835135,965460.48,123,58.0,103.81295484,0.0320189366
Pantoprazole Sodium*,Pantoprazole Sodium,36,251479512.52,16952263.0,4538461.0,0.2411326834,315736025.71,19870702.0,4953742.0,0.2493541444,375124543.58,20980162.0,5405107.0,0.284215217,364476230.72,22182252.0,5773401.0,0.2596831005,384047697.62,23652745,6191845.0,0.2535721176,0.0126546344
Panzyga,Immun Glob G(IgG)-Ifas/Glycine,2,70185213.29,5090.0,1086.0,17.286312112,99817979.5,8237.0,850.0,17.205585483,102087370.61,8028.0,748.0,17.654064433,133955792.46,9102.0,893.0,20.081347226,158695482.51,10789,884.0,20.845786628,0.047922064
Paricalcitol*,Paricalcitol,6,9466242.76,53375.0,11225.0,4.5272107776,7188724.44,43573.0,9348.0,3.9898109402,5490861.34,35479.0,8202.0,3.5467943987,5421270.92,31380.0,7422.0,3.8745043772,4505659.3,28839,6778.0,3.4860752343,-0.063243942
Parnate,Tranylcypromine Sulfate,1,725687.7,506.0,76.0,7.1493507645,667544.68,427.0,60.0,7.389657165,641622.29,341.0,48.0,8.0241904178,606885.76,300.0,47.0,8.6855546491,508230.01,252,38.0,9.050807793,0.0607308117
Paromomycin Sulfate,Paromomycin Sulfate,1,150152.19,639.0,541.0,4.0549890626,114188.66,454.0,364.0,4.0610519952,105546.41,384.0,307.0,4.1883496032,27446.66,150.0,129.0,4.1229773171,9462.74,56,49.0,4.1322008734,0.0047266791
Paroxetine Cr,Paroxetine HCl,1,3562305.72,23503.0,6099.0,2.8618632467,3093041.38,20964.0,5392.0,2.6793940753,4146750.8,27958.0,7842.0,2.4510698942,4779828.49,32049.0,9050.0,2.5560770729,4015848.64,29640,9344.0,2.2638976221,-0.056912526
Paroxetine ER,Paroxetine HCl,5,13393723.65,72537.0,17102.0,3.133371157,13098791.96,75295.0,16583.0,2.8190553346,9598912.48,63986.0,15376.0,2.385093912,9764968.64,58130.0,14663.0,2.6283656106,8298992.85,60632,14854.0,2.1310645365,-0.091873832
Paroxetine HCl,Paroxetine HCl,11,53814597.96,3913712.0,767725.0,0.2486210904,52580447.42,3750135.0,733792.0,0.2417309948,51896073.89,3567773.0,724823.0,0.2442237022,51637390.59,3466596.0,708458.0,0.2426186791,51468784.94,3401253,697107.0,0.2416824925,-0.007051312
Paroxetine Mesylate,Paroxetine Mesylate,2,970772.56,4373.0,1389.0,4.4451060721,915523.82,4050.0,1284.0,4.4867557877,847928.5,3614.0,1220.0,4.5044465403,685186.3,2980.0,1044.0,4.4373644346,643694.93,2905,1010.0,4.2289670404,-0.012384169
Patanase,Olopatadine HCl,1,,,269.0,,,,222.0,,,,170.0,,79957.7,154.0,123.0,10.005969215,39870.56,73,47.0,11.269236857,0.126251402
Paxil,Paroxetine HCl,1,3216098.39,7340.0,1742.0,3.452226449,3869382.39,8088.0,1682.0,4.0622295232,3876607.02,7672.0,1563.0,4.396848369,2752938.09,4953.0,982.0,6.1440161884,1903998.68,3307,738.0,8.8273599772,0.2645409286
Paxil Cr,Paroxetine HCl,1,2695652.26,6928.0,1138.0,6.7916511098,2682330.08,5941.0,992.0,7.2097812002,2585095.77,4982.0,882.0,7.7485431628,2517003.71,4413.0,785.0,8.6233416777,2545719.97,3939,680.0,9.634128385,0.0913379697
Paxlovid,Nirmatrelvir/Ritonavir,1,,,,,,,,,,,,,,,,,2914978.95,11162,11139.0,9.4911699739,
Paxlovid (Eua),Nirmatrelvir/Ritonavir,1,,,,,,,,,205.56,63.0,63.0,0.110516129,25028903.51,2422730.0,2374328.0,0.364840508,23199105.74,2245294,2182013.0,0.3685830953,0.8262274822
Pazopanib HCl,Pazopanib HCl,3,,,,,,,,,,,,,,,,,4685115.73,530,352.0,100.43962023,
Pediarix,Hep B Vaccine/Dp(A)t-Polio/PF,1,9541.48,94.0,60.0,183.49,4097.64,35.0,27.0,182.11733333,6191.15,51.0,35.0,221.1125,11107.31,98.0,63.0,205.69092593,15982.05,128,90.0,228.315,0.056161935
Pedvaxhib,Haemph B Polysac Conj-Menin/PF,1,21766.25,411.0,346.0,90.673817955,22110.02,412.0,352.0,93.094821053,24557.68,494.0,380.0,89.954871795,29105.05,550.0,424.0,93.13616,38764.9,750,545.0,93.072989196,0.0065502009
Pemazyre,Pemigatinib,1,,,,,6305281.87,345.0,82.0,1262.121639,19119497.91,1061.0,185.0,1256.9549854,25659298.73,1389.0,228.0,1279.7987782,26255017.56,1380,207.0,1323.7423673,0.0160164793
Pemetrexed Disodium,Pemetrexed Disodium,12,,,,,,,,,,,,,1709185.61,726.0,204.0,850.84829443,2568655.57,1498,347.0,590.61358842,-0.305853238
Pen Needle,"Pen Needle, Diabetic",14,7418019.87,277075.0,105100.0,0.2134764209,7077535.91,220392.0,92255.0,0.2322459981,7826903.84,240530.0,96840.0,0.2410373451,7098566.34,237359.0,97017.0,0.2273990411,6798431.78,230968,91653.0,0.2248081369,0.0130141888
Pen Needles,"Pen Needle, Diabetic",4,9297188.53,134584.0,43438.0,0.5701118167,9149832.86,128532.0,40380.0,0.5781551126,6849529.26,93963.0,30074.0,0.583282297,5819655.45,77512.0,25508.0,0.5949898092,4328701.1,58242,19712.0,0.5930123445,0.0098943043
Penciclovir,Penciclovir,3,,,,,,,,,,,,,203283.48,281.0,270.0,124.64321085,3183177.55,4736,3267.0,112.57095056,-0.096854535
Penicillamine,Penicillamine,9,3561328.99,172.0,135.0,193.89712848,9109397.93,799.0,199.0,126.19541361,9833790.99,935.0,198.0,105.94753935,10674815.3,1058.0,172.0,94.979208138,10124030.56,1042,162.0,84.650665223,-0.187141878
Penicillin G Potassium,Penicillin G Potassium,3,1153619.17,2182.0,647.0,4.5131097127,1209934.37,2241.0,662.0,5.27190565,1338493.21,3069.0,908.0,4.8498130234,1084681.18,3262.0,1016.0,12.305414107,1263282.57,3657,1181.0,9.0647551703,0.1904743619
Penicillin G Procaine,Penicillin G Procaine,1,21717.22,55.0,46.0,27.064673801,21977.31,68.0,41.0,29.189421551,18956.77,80.0,46.0,31.007381385,31492.02,65.0,50.0,35.081368402,10167.07,28,23.0,40.386056005,0.1052414438
Penicillin G Sodium,Penicillin G Sodium,1,341126.69,365.0,103.0,4.2088598068,295128.57,257.0,88.0,6.218076607,306021.0,304.0,95.0,7.4651376382,101014.0,129.0,61.0,14.442331613,116854.6,127,53.0,5.4924748771,0.0688109752
Penicillin Gk-Iso-Osm Dextrose,Pen G Pot/Dextrose-Water,1,248034.4,518.0,165.0,0.2314159296,210868.93,415.0,131.0,0.2326365998,190945.38,356.0,116.0,0.2348489311,62856.06,96.0,36.0,0.3059167204,16190.68,33,15.0,0.2202815703,-0.012251842
Penicillin V Potassium,Penicillin V Potassium,6,5195396.82,631221.0,487494.0,0.245644023,4324193.0,569619.0,428858.0,0.2198675898,4238141.19,554844.0,419791.0,0.2216692638,4142620.86,518883.0,393576.0,0.230919834,3728294.16,503480,384413.0,0.2131043334,-0.034901768
Pennsaid,Diclofenac Sodium,1,165608018.77,56116.0,16961.0,22.557348023,194696462.94,65531.0,16610.0,22.626571113,237098981.66,80090.0,19469.0,23.114151708,237486155.92,77155.0,19090.0,23.519470099,134792074.85,41784,8688.0,23.873669487,0.0142798185
Pentacel,"Dipht,Pert(A),Tet-Polio/Hib/PF",1,15941.02,134.0,107.0,123.09667954,30525.08,285.0,184.0,116.73070746,36180.24,310.0,203.0,116.90100163,50193.35,427.0,266.0,118.24189528,70409.24,590,363.0,119.43891433,-0.007512885
Pentamidine Isethionate*,Pentamidine Isethionate,2,3584.99,27.0,19.0,132.77740741,13569.01,94.0,23.0,138.45950362,14119.9,90.0,18.0,134.61244744,14903.81,94.0,21.0,134.97765839,12258.39,58,20.0,131.4198867,-0.002565867
Pentasa,Mesalamine,1,86385411.21,66319.0,11937.0,5.6133656975,83459058.47,61594.0,11015.0,5.5855727233,77151842.06,55779.0,10202.0,5.6812392909,52064616.62,38592.0,8498.0,5.5561879358,34395078.5,25067,5815.0,5.2552033567,-0.016347846
Pentazocine-Naloxone HCl,Pentazocine HCl/Naloxone HCl,2,2339632.71,14007.0,2993.0,1.8615753583,2089273.6,12354.0,2415.0,1.8426472562,1376992.4,8084.0,1623.0,1.8813404742,921851.32,5256.0,998.0,1.8390715216,872403.82,4786,907.0,1.9113705178,0.0066211831
Pentips,"Pen Needle, Diabetic",2,361231.24,24426.0,9151.0,0.1230593754,740778.44,34358.0,11746.0,0.1701092703,911030.89,38389.0,13769.0,0.1860030065,1171628.63,44139.0,17109.0,0.205039731,1224762.62,54299,21395.0,0.1730926421,0.0890328374
Pentoxifylline,Pentoxifylline,3,11240884.8,408163.0,95149.0,0.2651371979,11983449.22,397643.0,91459.0,0.2820499317,12142543.02,376762.0,91589.0,0.2959514428,13716746.0,362248.0,88646.0,0.3495125466,14532146.88,359916,88717.0,0.373177957,0.0892092732
Pepcid,Famotidine,1,909682.74,800.0,267.0,14.465686814,1541596.41,1932.0,1046.0,14.115706901,1402142.61,963.0,302.0,18.730965554,1197503.85,749.0,250.0,19.227159243,835894.62,547,201.0,19.147909043,0.0726192192
Percocet,Oxycodone HCl/Acetaminophen,1,53461798.73,22252.0,2964.0,21.71813648,56569156.81,21511.0,2675.0,23.938800728,56617096.31,18952.0,2356.0,26.691521425,60100996.82,18301.0,2140.0,29.490044259,64959876.49,17908,2338.0,32.850945755,0.1089994475
Perforomist,Formoterol Fumarate,1,12592565.29,17525.0,3759.0,8.8039826515,10625077.54,14259.0,2994.0,9.2638800596,5733043.19,7076.0,1613.0,9.7302323833,1945393.89,2355.0,584.0,9.0003279712,731874.91,935,232.0,8.3580758294,-0.012909932
Perindopril Erbumine,Perindopril Erbumine,3,1420081.32,23454.0,5794.0,0.7333020076,1381262.13,22315.0,5497.0,0.7048780883,1150645.96,21020.0,5356.0,0.6110467205,1185749.24,20593.0,5274.0,0.6355493117,1328151.91,19965,5136.0,0.736554634,0.0011070576
Periogard,Chlorhexidine Gluconate,1,28037.95,4115.0,2460.0,0.0129232811,23980.31,3690.0,2264.0,0.0119142256,29801.08,4867.0,3142.0,0.0077687256,35899.27,5852.0,4525.0,0.0113158507,44022.61,7583,5967.0,0.010687787,-0.046372536
Perjeta,Pertuzumab,1,6690863.05,1180.0,174.0,377.50299312,7134840.26,1193.0,165.0,396.60034797,6485758.3,1035.0,164.0,417.2515633,9467576.22,1386.0,218.0,451.13772134,10637425.4,1440,206.0,491.15455721,0.0680078496
Permethrin,Permethrin,4,15620205.53,230234.0,153091.0,0.9597379827,12360751.24,195634.0,126159.0,0.8846633926,10931886.0,190177.0,122326.0,0.8037377299,10287717.9,184571.0,120095.0,0.7965607344,10397123.49,200775,128757.0,0.735791043,-0.064270215
Perphenazine,Perphenazine,9,17154318.6,232533.0,36197.0,1.0961004092,15961777.91,223196.0,32246.0,1.025297707,17922718.53,240282.0,29541.0,1.0459350693,16656303.54,224691.0,26861.0,1.0363958812,14723064.49,208138,24517.0,0.9901206549,-0.025101404
